keyword,type,date,index,province,year
财神,all,2011-08-09,64,上海,2011
财神,all,2011-08-10,78,上海,2011
财神,all,2011-08-11,102,上海,2011
财神,all,2011-08-12,89,上海,2011
财神,all,2011-08-13,82,上海,2011
财神,all,2011-08-14,78,上海,2011
财神,all,2011-08-15,95,上海,2011
财神,all,2011-08-16,89,上海,2011
财神,all,2011-08-17,101,上海,2011
财神,all,2011-08-18,108,上海,2011
财神,all,2011-08-19,91,上海,2011
财神,all,2011-08-20,82,上海,2011
财神,all,2011-08-21,93,上海,2011
财神,all,2011-08-22,95,上海,2011
财神,all,2011-08-23,76,上海,2011
财神,all,2011-08-24,85,上海,2011
财神,all,2011-08-25,80,上海,2011
财神,all,2011-08-26,68,上海,2011
财神,all,2011-08-27,64,上海,2011
财神,all,2011-08-28,76,上海,2011
财神,all,2011-08-29,70,上海,2011
财神,all,2011-08-30,76,上海,2011
财神,all,2011-08-31,83,上海,2011
财神,all,2011-09-01,83,上海,2011
财神,all,2011-09-02,61,上海,2011
财神,all,2011-09-03,70,上海,2011
财神,all,2011-09-04,76,上海,2011
财神,all,2011-09-05,72,上海,2011
财神,all,2011-09-06,82,上海,2011
财神,all,2011-09-07,80,上海,2011
财神,all,2011-09-08,74,上海,2011
财神,all,2011-09-09,72,上海,2011
财神,all,2011-09-10,78,上海,2011
财神,all,2011-09-11,68,上海,2011
财神,all,2011-09-12,80,上海,2011
财神,all,2011-09-13,82,上海,2011
财神,all,2011-09-14,74,上海,2011
财神,all,2011-09-15,85,上海,2011
财神,all,2011-09-16,74,上海,2011
财神,all,2011-09-17,72,上海,2011
财神,all,2011-09-18,70,上海,2011
财神,all,2011-09-19,72,上海,2011
财神,all,2011-09-20,70,上海,2011
财神,all,2011-09-21,70,上海,2011
财神,all,2011-09-22,74,上海,2011
财神,all,2011-09-23,74,上海,2011
财神,all,2011-09-24,80,上海,2011
财神,all,2011-09-25,61,上海,2011
财神,all,2011-09-26,70,上海,2011
财神,all,2011-09-27,74,上海,2011
财神,all,2011-09-28,72,上海,2011
财神,all,2011-09-29,76,上海,2011
财神,all,2011-09-30,0,上海,2011
财神,all,2011-10-01,63,上海,2011
财神,all,2011-10-02,78,上海,2011
财神,all,2011-10-03,83,上海,2011
财神,all,2011-10-04,68,上海,2011
财神,all,2011-10-05,74,上海,2011
财神,all,2011-10-06,74,上海,2011
财神,all,2011-10-07,78,上海,2011
财神,all,2011-10-08,78,上海,2011
财神,all,2011-10-09,80,上海,2011
财神,all,2011-10-10,68,上海,2011
财神,all,2011-10-11,91,上海,2011
财神,all,2011-10-12,80,上海,2011
财神,all,2011-10-13,76,上海,2011
财神,all,2011-10-14,68,上海,2011
财神,all,2011-10-15,74,上海,2011
