keyword,type,date,index,province,year
财神,pc,2011-03-25,57,吉林,2011
财神,pc,2011-03-26,74,吉林,2011
财神,pc,2011-03-27,66,吉林,2011
财神,pc,2011-03-28,68,吉林,2011
财神,pc,2011-03-29,74,吉林,2011
财神,pc,2011-03-30,66,吉林,2011
财神,pc,2011-03-31,76,吉林,2011
财神,pc,2011-04-01,74,吉林,2011
财神,pc,2011-04-02,68,吉林,2011
财神,pc,2011-04-03,64,吉林,2011
财神,pc,2011-04-04,74,吉林,2011
财神,pc,2011-04-05,78,吉林,2011
财神,pc,2011-04-06,70,吉林,2011
财神,pc,2011-04-07,82,吉林,2011
财神,pc,2011-04-08,74,吉林,2011
财神,pc,2011-04-09,64,吉林,2011
财神,pc,2011-04-10,80,吉林,2011
财神,pc,2011-04-11,83,吉林,2011
财神,pc,2011-04-12,64,吉林,2011
财神,pc,2011-04-13,57,吉林,2011
财神,pc,2011-04-14,63,吉林,2011
财神,pc,2011-04-15,64,吉林,2011
财神,pc,2011-04-16,70,吉林,2011
财神,pc,2011-04-17,68,吉林,2011
财神,pc,2011-04-18,72,吉林,2011
财神,pc,2011-04-19,78,吉林,2011
财神,pc,2011-04-20,78,吉林,2011
财神,pc,2011-04-21,78,吉林,2011
财神,pc,2011-04-22,78,吉林,2011
财神,pc,2011-04-23,61,吉林,2011
财神,pc,2011-04-24,59,吉林,2011
财神,pc,2011-04-25,64,吉林,2011
财神,pc,2011-04-26,63,吉林,2011
财神,pc,2011-04-27,72,吉林,2011
财神,pc,2011-04-28,72,吉林,2011
财神,pc,2011-04-29,64,吉林,2011
财神,pc,2011-04-30,63,吉林,2011
财神,pc,2011-05-01,66,吉林,2011
财神,pc,2011-05-02,63,吉林,2011
财神,pc,2011-05-03,64,吉林,2011
财神,pc,2011-05-04,64,吉林,2011
财神,pc,2011-05-05,64,吉林,2011
财神,pc,2011-05-06,68,吉林,2011
财神,pc,2011-05-07,72,吉林,2011
财神,pc,2011-05-08,64,吉林,2011
财神,pc,2011-05-09,74,吉林,2011
财神,pc,2011-05-10,64,吉林,2011
财神,pc,2011-05-11,61,吉林,2011
财神,pc,2011-05-12,63,吉林,2011
财神,pc,2011-05-13,82,吉林,2011
财神,pc,2011-05-14,82,吉林,2011
财神,pc,2011-05-15,70,吉林,2011
财神,pc,2011-05-16,61,吉林,2011
财神,pc,2011-05-17,66,吉林,2011
财神,pc,2011-05-18,68,吉林,2011
财神,pc,2011-05-19,68,吉林,2011
财神,pc,2011-05-20,80,吉林,2011
财神,pc,2011-05-21,66,吉林,2011
财神,pc,2011-05-22,63,吉林,2011
财神,pc,2011-05-23,61,吉林,2011
财神,pc,2011-05-24,68,吉林,2011
财神,pc,2011-05-25,61,吉林,2011
财神,pc,2011-05-26,72,吉林,2011
财神,pc,2011-05-27,66,吉林,2011
财神,pc,2011-05-28,0,吉林,2011
财神,pc,2011-05-29,61,吉林,2011
财神,pc,2011-05-30,68,吉林,2011
财神,pc,2011-05-31,64,吉林,2011
财神,pc,2011-06-01,68,吉林,2011
财神,pc,2011-06-02,78,吉林,2011
财神,pc,2011-06-03,61,吉林,2011
财神,pc,2011-06-04,61,吉林,2011
财神,pc,2011-06-05,66,吉林,2011
财神,pc,2011-06-06,59,吉林,2011
财神,pc,2011-06-07,68,吉林,2011
财神,pc,2011-06-08,59,吉林,2011
财神,pc,2011-06-09,61,吉林,2011
财神,pc,2011-06-10,61,吉林,2011
财神,pc,2011-06-11,61,吉林,2011
财神,pc,2011-06-12,70,吉林,2011
财神,pc,2011-06-13,61,吉林,2011
财神,pc,2011-06-14,68,吉林,2011
财神,pc,2011-06-15,70,吉林,2011
财神,pc,2011-06-16,59,吉林,2011
财神,pc,2011-06-17,63,吉林,2011
财神,pc,2011-06-18,76,吉林,2011
财神,pc,2011-06-19,72,吉林,2011
财神,pc,2011-06-20,61,吉林,2011
财神,pc,2011-06-21,59,吉林,2011
财神,pc,2011-06-22,61,吉林,2011
财神,pc,2011-06-23,61,吉林,2011
财神,pc,2011-06-24,66,吉林,2011
财神,pc,2011-06-25,64,吉林,2011
财神,pc,2011-06-26,63,吉林,2011
财神,pc,2011-06-27,68,吉林,2011
财神,pc,2011-06-28,82,吉林,2011
财神,pc,2011-06-29,70,吉林,2011
财神,pc,2011-06-30,85,吉林,2011
财神,pc,2011-07-01,70,吉林,2011
财神,pc,2011-07-02,78,吉林,2011
财神,pc,2011-07-03,72,吉林,2011
财神,pc,2011-07-04,70,吉林,2011
财神,pc,2011-07-05,76,吉林,2011
财神,pc,2011-07-06,72,吉林,2011
财神,pc,2011-07-07,87,吉林,2011
财神,pc,2011-07-08,66,吉林,2011
财神,pc,2011-07-09,72,吉林,2011
财神,pc,2011-07-10,72,吉林,2011
财神,pc,2011-07-11,80,吉林,2011
财神,pc,2011-07-12,64,吉林,2011
财神,pc,2011-07-13,68,吉林,2011
财神,pc,2011-07-14,82,吉林,2011
财神,pc,2011-07-15,87,吉林,2011
财神,pc,2011-07-16,64,吉林,2011
财神,pc,2011-07-17,68,吉林,2011
财神,pc,2011-07-18,63,吉林,2011
财神,pc,2011-07-19,68,吉林,2011
财神,pc,2011-07-20,76,吉林,2011
财神,pc,2011-07-21,61,吉林,2011
财神,pc,2011-07-22,70,吉林,2011
财神,pc,2011-07-23,68,吉林,2011
财神,pc,2011-07-24,150,吉林,2011
财神,pc,2011-07-25,78,吉林,2011
财神,pc,2011-07-26,61,吉林,2011
财神,pc,2011-07-27,70,吉林,2011
财神,pc,2011-07-28,72,吉林,2011
财神,pc,2011-07-29,83,吉林,2011
财神,pc,2011-07-30,76,吉林,2011
财神,pc,2011-07-31,76,吉林,2011
财神,pc,2011-08-01,72,吉林,2011
财神,pc,2011-08-02,70,吉林,2011
财神,pc,2011-08-03,78,吉林,2011
财神,pc,2011-08-04,63,吉林,2011
财神,pc,2011-08-05,68,吉林,2011
财神,pc,2011-08-06,74,吉林,2011
财神,pc,2011-08-07,72,吉林,2011
财神,pc,2011-08-08,76,吉林,2011
财神,pc,2011-08-09,74,吉林,2011
财神,pc,2011-08-10,76,吉林,2011
财神,pc,2011-08-11,68,吉林,2011
财神,pc,2011-08-12,76,吉林,2011
财神,pc,2011-08-13,78,吉林,2011
财神,pc,2011-08-14,66,吉林,2011
财神,pc,2011-08-15,70,吉林,2011
财神,pc,2011-08-16,70,吉林,2011
财神,pc,2011-08-17,85,吉林,2011
财神,pc,2011-08-18,76,吉林,2011
财神,pc,2011-08-19,74,吉林,2011
财神,pc,2011-08-20,80,吉林,2011
财神,pc,2011-08-21,443,吉林,2011
财神,pc,2011-08-22,187,吉林,2011
财神,pc,2011-08-23,123,吉林,2011
财神,pc,2011-08-24,99,吉林,2011
财神,pc,2011-08-25,72,吉林,2011
财神,pc,2011-08-26,83,吉林,2011
财神,pc,2011-08-27,70,吉林,2011
财神,pc,2011-08-28,76,吉林,2011
财神,pc,2011-08-29,78,吉林,2011
财神,pc,2011-08-30,80,吉林,2011
财神,pc,2011-08-31,93,吉林,2011
财神,pc,2011-09-01,87,吉林,2011
财神,pc,2011-09-02,83,吉林,2011
财神,pc,2011-09-03,61,吉林,2011
财神,pc,2011-09-04,76,吉林,2011
财神,pc,2011-09-05,76,吉林,2011
财神,pc,2011-09-06,72,吉林,2011
财神,pc,2011-09-07,63,吉林,2011
财神,pc,2011-09-08,68,吉林,2011
